"","Gene","SYMBOL","ENTREZID","iNKT_VD1","iNKT_VD2","DysiNKTD1","DysiNKTD2"
"24609","ENSG00000232587","EEF1A1P3","100421865",0.121593,0.127146,0.076423,0.269673
"24610","ENSG00000232593","KANTR","102723508",11.838546,7.305125,12.284312,7.702442
"24628","ENSG00000232626","LOC100420423","100420423",0.150024,0.156976,0.188545,0.08326
"24643","ENSG00000232662","LDHBP1","100289475",0.716869,0.166466,0.499126,0.794707
"24719","ENSG00000232818","RPS2P32","256355",0.539507,0.791488,0.271083,0.480103
"24725","ENSG00000232838","PET117","100303755",10.104785,10.780519,10.754399,11.927076
"24737","ENSG00000232859","LYRM9","201229",14.790372,13.725232,12.725956,16.048202
"24741","ENSG00000232869","TRBV29-1","28558",1.857614,5.433102,2.301013,12.650672
"24742","ENSG00000232871","SEC1P","653677",0.176547,0.184348,0.40704,0.358178
"24771","ENSG00000232938","RPL23AP87","388574",2.622175,2.930978,1.976158,2.024664
"24846","ENSG00000233121","VN1R20P","100312775",0.386647,0.20248,0,0.214886
"24894","ENSG00000233232","NPIPB7","440350",0.606548,0.413752,0.895376,0.268823
"24909","ENSG00000233266","HMGB1P31","100873894",4.383807,5.074552,1.980715,2.254907
"24915","ENSG00000233276","GPX1","2876",47.684285,43.345651,61.406745,64.909894
"24928","ENSG00000233306","TRGV2","6974",47.830814,55.696396,102.450842,134.578482
"24955","ENSG00000233369","GTF2IP4","100093631",75.634612,87.725668,83.872195,86.362222
"24961","ENSG00000233382","NKAPP1","158801",5.019626,6.320937,5.842505,5.812183
"24964","ENSG00000233388","LOC100131536","100131536",0.046696,0.048797,0.058709,0
"24969","ENSG00000233416","RPS25P3","100271101",2.814079,2.401409,1.38842,0
"24973","ENSG00000233426","EIF3FP3","339799",0,0.299052,0.601395,0.539717
"25000","ENSG00000233469","ST6GALNAC4P1","100874524",0.563504,1.487612,0,1.267379
"25006","ENSG00000233483","EFCAB15P","118568824",3.316149,5.846509,4.59966,1.188405
"25013","ENSG00000233493","TMEM238","388564",0.645728,0.869369,1.970372,0.922561
"25040","ENSG00000233558","LOC100287430","100287430",0.186856,0,0.234335,0.208925
"25041","ENSG00000233560","KRT8P39","100418781",0.52486,0.243897,0.586474,0
"25052","ENSG00000233585","ACAA2P1","100420869",0.47528,3.907459,0.484772,0
"25068","ENSG00000233622","CYP2T1P","171523",0.090365,0.220176,0.147546,0.133339
"25075","ENSG00000233647","NENFP1","106480294",2.279362,1.377969,0.406057,0.734172
"25084","ENSG00000233668","RPS8P9","100130750",0,0.555975,0.221175,0.196997
"25096","ENSG00000233690","EBAG9P1","100422254",0.477528,2.768281,1.195584,1.339109
"25112","ENSG00000233719","GOT2P3","644138",0.132891,0.27799,0.250549,0.221129
"25123","ENSG00000233750","CICP27","100420257",0.251112,0.241791,0.364236,0.234845
"25126","ENSG00000233757","ZNF892","344065",0.904342,0.764908,2.859987,0.906267
"25149","ENSG00000233822","H2BC15","8341",6.113989,3.178408,5.993748,3.711411
"25192","ENSG00000233927","RPS28","6234",1681.317507,1752.848428,1164.225315,1424.018979
"25208","ENSG00000233954","UQCRHL","440567",0.288011,0.112843,0.226334,0.23918
"25231","ENSG00000234005","GAPDHP22","390421",2.165237,2.760445,0.537217,0
"25233","ENSG00000234009","RPL5P34","388907",0,0.339814,0.135755,0.120226
"25262","ENSG00000234073","CBX3P10","107986032",0,1.245213,0.887537,0.530045
"25329","ENSG00000234231","ANAPC1P4","730268",4.063671,3.923579,4.902018,11.011341
"25352","ENSG00000234284","ZNF879","345462",3.075763,1.135587,1.623144,1.203214
"25365","ENSG00000234329","RPL7AP16","100270896",2.192561,2.976199,3.401057,1.867697
"25403","ENSG00000234409","CCDC188","388849",0.50678,0.235474,0.637073,0.206088
"25409","ENSG00000234420","ZNF37BP","100129482",45.782555,51.910232,57.271426,49.100259
"25419","ENSG00000234444","ZNF736","728927",2.367919,3.317742,8.324313,7.408311
"25427","ENSG00000234465","PINLYP","390940",0.457332,0.473857,1.14066,0
"25431","ENSG00000234473","ZNF101P2","730190",0.070542,0.073796,1.152579,0.234825
"25442","ENSG00000234498","RPL13AP20","387841",0.582795,2.048047,0.487107,0.217292
"25462","ENSG00000234545","FAM133B","257415",28.701797,32.565679,34.923102,33.507968
"25492","ENSG00000234616","JRK","8629",6.032146,9.215465,13.690557,11.415931
"25509","ENSG00000234667","ACTL11P","389120",0.092695,0.058046,0.093272,0.123006
"25528","ENSG00000234719","NPIPB2","729978",18.247236,14.207282,32.498872,11.145451
"25552","ENSG00000234776","FREY1","143678",0,1.142696,0.341841,0.910282
"25562","ENSG00000234797","RPS3AP6","145767",0.153717,0.155174,0.620157,0
"25592","ENSG00000234851","RPL23AP42","647099",2702.531568,2692.724568,1715.314396,1859.54484
"25596","ENSG00000234857","HNRNPUL2-BSCL2","100534595",36.511801,48.208376,28.19134,34.911601
"25604","ENSG00000234882","EIF3EP1","3647",1.748338,2.031675,5.046276,3.375754
"25639","ENSG00000234981","RPL7AP20","100271037",0.384037,0.402802,0.482253,0.427766
"25646","ENSG00000234996","ACTG1P25","148709",0.199457,0.138871,0.110989,0.098129
"25657","ENSG00000235018","RPL17P48","100271416",0.251874,1.062499,0.315131,0
"25677","ENSG00000235076","GAPDHP52","100421313",0.100041,0.104796,0.125683,0
"25688","ENSG00000235098","ANKRD65","441869",0.049885,0.104276,0,0.055279
"25692","ENSG00000235106","BRD3OS","266655",21.999688,14.137494,13.951986,11.562396
"25695","ENSG00000235109","ZSCAN31","64288",0.238151,1.606301,1.028109,0.065887
"25717","ENSG00000235162","C12orf75","387882",228.277502,282.442219,231.46568,274.389697
"25720","ENSG00000235169","SMIM1","388588",3.588793,4.885834,4.096911,1.320507
"25723","ENSG00000235173","HGH1","51236",14.851657,16.063562,10.559078,14.312535
"25735","ENSG00000235194","PPP1R3E","90673",47.988577,33.617294,55.648446,27.58857
"25745","ENSG00000235217","TSPY26P","128854",0.277657,0.157993,0.499795,0.774233
"25798","ENSG00000235330","RPL12P25","100270926",0,0.689575,0.41183,0.732857
"25816","ENSG00000235374","SSR4P1","728039",3.211463,3.403917,1.085435,2.104363
"25853","ENSG00000235453","SMIM27","100129250",42.306176,34.791086,38.327689,36.59142
"25891","ENSG00000235568","NFAM1","150372",0,0.013399,0.113072,0.085172
"25911","ENSG00000235613","NSRP1P1","100420557",0.191072,0.09984,0.060056,0.10585
"25979","ENSG00000235750","KIAA0040","9674",50.420819,68.871469,47.1366,57.151149
"25990","ENSG00000235773","NRM","11270",70.929863,96.547968,31.986677,24.32434
"25992","ENSG00000235776","RPL7AP70","728139",0.503601,0,0.632418,0.140217
"26060","ENSG00000235961","PNMA6A","84968",0.035149,0.624098,0.176796,0.233467
"26091","ENSG00000236032","OR5H14","403273",0.048656,0.040783,0.085651,0.042945
"26124","ENSG00000236114","LOC100130881","100130881",0.040237,0.084071,0.050594,0.089118
"26138","ENSG00000236155","ZPLD2P","101928303",0.417481,0.47571,0,0.370916
"26182","ENSG00000236254","MTND4P14","100653489",0.250051,0.065373,0.550045,0.069329
"26198","ENSG00000236287","ZBED5","58486",26.223995,29.039369,52.166826,50.474947
"26200","ENSG00000236296","GUSBP5","441046",0.198052,0.331038,0.24903,0
"26201","ENSG00000236297","EEF1A1P23","100421815",0.969255,2.391091,1.79808,3.261942
"26209","ENSG00000236320","SLFN14","342618",0,0.136101,0.065579,0.028846
"26214","ENSG00000236334","PPIAL4G","644591",0.338704,0.079611,1.69719,0.776599
"26232","ENSG00000236383","CCDC200","100874261",0.444166,0,0.278959,0.864817
"26263","ENSG00000236444","UBE2L5","171222",0.178765,0.057085,0.82596,0.181589
"26316","ENSG00000236570","RAD23BP1","131185",0.212061,0,0.710739,0.313748
"26319","ENSG00000236576","LOC100631242","100631242",0.081417,0.085214,0.204625,0.180815
"26333","ENSG00000236609","ZNF853","54753",0.552859,0.358151,0.383651,0.231905
"26352","ENSG00000236670","KRT18P5","728300",0.382012,0.624265,0.250066,0.4414
"26404","ENSG00000236785","SDR42E1P5","100422339",0.112496,0.11791,0.282609,0.375528
"26417","ENSG00000236809","SNX25P1","100419028",0.118719,0.497866,0.745521,1.718015
"26428","ENSG00000236844","RPL24P6","100129808",0.627581,0.331805,0.391519,0.707054
"26553","ENSG00000237135","DDX10P1","100421371",0.163731,0.171055,0.308808,0.362652
"26572","ENSG00000237172","B3GNT9","84752",5.262766,7.056577,8.72759,10.389148
"26582","ENSG00000237190","CDKN2AIPNL","91368",19.012004,21.089312,16.165052,13.676013
"26607","ENSG00000237238","BMS1P10","728611",1.052738,1.761827,1.444476,1.786283
"26613","ENSG00000237254","TRBV30","28557",0,0.189394,0.667753,1.615066
"26628","ENSG00000237278","RLIMP2","100533731",0,0.054896,0.198073,0.349239
"26630","ENSG00000237289","CKMT1B","1159",0.27623,0.866487,0.429666,0.802715
"26633","ENSG00000237296","SMG1P1","641298",83.801382,71.079095,167.944621,111.999362
"26689","ENSG00000237440","ZNF737","100129842",16.331977,15.699821,23.96204,9.389476
"26713","ENSG00000237489","C10orf143","387723",4.136721,3.751386,1.972936,7.288685
"26724","ENSG00000237515","SHISA9","729993",3.324742,3.844719,6.175102,4.383613
"26738","ENSG00000237550","RPL9P8","254948",8.504919,3.107911,1.345506,1.654496
"26785","ENSG00000237651","C2orf74","339804",23.478157,23.875695,31.921082,39.905164
"26801","ENSG00000237693","IRGM","345611",22.693362,11.01362,10.288587,5.065269
"26805","ENSG00000237702","TRBV3-1","28619",4.003018,27.213264,3.712443,23.885937
"26810","ENSG00000237711","MTCO3P11","107075153",0.264915,0.694785,0.332637,0.442747
"26832","ENSG00000237765","FAM200B","285550",34.246312,36.13879,47.977758,46.866653
"26839","ENSG00000237788","LOC100421569","100421569",0.147407,0.051352,0.123549,0.10889
"26860","ENSG00000237840","FAM21FP","100288690",2.079829,1.633485,4.177599,5.716163
"26922","ENSG00000237973","MTCO1P12","107075141",0.221631,0.348446,0.068877,0.30549
"26927","ENSG00000237984","PTENP1","11191",0.037437,0.039181,0,0.020916
"26975","ENSG00000238090","LOC100421336","100421336",0.102889,0.107793,0.129255,0
"26978","ENSG00000238098","ABCA17P","650655",0.965198,1.197094,0.832691,0.263339
"27029","ENSG00000238227","TMEM250","90120",26.616959,28.959912,22.127195,26.005475
"27030","ENSG00000238228","OR7E7P","392752",2.088011,1.996207,5.247104,2.219149
"27049","ENSG00000238269","PAGE2B","389860",0.8665,0.915289,1.082458,0.649867
"27087","ENSG00000239264","TXNDC5","81567",26.869692,29.167088,27.027101,30.93201
"27089","ENSG00000239272","RPL21P10","319143",0.585012,0,0.365343,1.974841
"27092","ENSG00000239282","CASTOR1","652968",22.39855,31.184021,18.350329,16.161666
"27095","ENSG00000239291","RPS2P47","644388",0.878082,1.578648,1.417756,0.977899
"27097","ENSG00000239305","RNF103","7844",19.402175,22.267442,25.40421,26.837277
"27098","ENSG00000239306","RBM14","10432",30.080553,31.935716,56.408109,59.940976
"27112","ENSG00000239382","ALKBH6","84964",39.686145,41.496878,62.626576,53.879633
"27158","ENSG00000239557","PPP2R5CP","140921",0.281882,0.590036,0.266089,0.703647
"27177","ENSG00000239642","MEIKIN","728637",0.954247,0,0.495179,0.071893
"27184","ENSG00000239672","NME1","4830",30.593064,33.104511,8.912528,16.15017
"27191","ENSG00000239697","TNFSF12","8742",45.379601,65.760707,99.257297,122.647834
"27194","ENSG00000239704","CDRT4","284040",7.623586,13.588678,17.860218,26.805447
"27196","ENSG00000239713","APOBEC3G","60489",125.934103,136.55388,344.875139,289.543136
"27199","ENSG00000239732","TLR9","54106",0.531483,1.030933,1.290165,0.250667
"27203","ENSG00000239779","WBP1","23559",87.719877,99.372093,105.24802,97.067266
"27206","ENSG00000239789","MRPS17","51373",9.218555,8.717677,6.561658,7.443004
"27223","ENSG00000239857","GET4","51608",77.321879,75.666239,56.145766,54.915167
"27235","ENSG00000239887","C1orf226","400793",0.159651,0.037026,0.044624,0
"27237","ENSG00000239900","ADSL","158",48.794004,53.433771,35.343831,45.788814
"27274","ENSG00000240038","AMY2B","280",15.088753,11.453163,23.520735,11.479907
"27318","ENSG00000240204","SMKR1","100287482",11.295779,9.973299,4.312822,7.191949
"27324","ENSG00000240230","COX19","90639",12.202417,10.690957,16.489193,19.500802
"27338","ENSG00000240280","TCAM1P","146771",0,0.112026,0.112826,0.471131
"27343","ENSG00000240303","ACAD11","84129",22.770877,26.710498,32.543593,38.687093
"27350","ENSG00000240342","RPS2P5","100130562",224.513847,166.34579,120.866597,104.359442
"27351","ENSG00000240344","PPIL3","53938",61.177189,63.634455,71.648762,57.267203
"27357","ENSG00000240370","RPL13P5","283345",19.274332,17.894469,12.404335,13.527565
"27388","ENSG00000240445","FOXO3B","2310",0.607823,1.051787,1.951237,1.388947
"27415","ENSG00000240563","L1TD1","54596",0.85745,0.877903,1.026859,0.791735
"27420","ENSG00000240583","AQP1","358",0.103347,0,0.522125,0.136213
"27426","ENSG00000240616","RPS6P25","729389",1.812838,1.609722,2.626116,2.1762
"27436","ENSG00000240654","C1QTNF9","338872",0.130833,0.045567,0.109667,0.144918
"27447","ENSG00000240682","ISY1","57461",34.556818,43.121582,33.641108,31.964564
"27448","ENSG00000240694","PNMA2","10687",0.335218,0.489721,0.559422,0.428605
"27452","ENSG00000240720","LRRD1","401387",0.113339,0,0.359073,0.281014
"27455","ENSG00000240729","RPL21P60","100271175",0.621928,0,1.940227,0.350283
"27466","ENSG00000240771","ARHGEF25","115557",1.267974,0.62441,2.756953,0.503109
"27477","ENSG00000240809","CAP1P1","401076",0,0.186416,0.149408,0.065895
"27484","ENSG00000240849","PEDS1","387521",21.350972,25.969466,19.254884,22.761887
"27486","ENSG00000240857","RDH14","57665",11.123331,14.28196,14.457178,17.596497
"27496","ENSG00000240891","PLCXD2","257068",17.648068,19.232905,22.116038,17.789242
"27497","ENSG00000240898","RPL21P125","100129685",0.301455,0,0.376356,0.339388
"27508","ENSG00000240954","RPL4P1","650808",19.543659,32.665125,22.454184,37.998228
"27524","ENSG00000241014","GPR199P","653160",0.767493,1.503252,3.807932,3.668381
"27525","ENSG00000241015","TPM3P9","147804",7.471943,7.900511,9.289142,10.677089
"27535","ENSG00000241058","NSUN6","221078",18.129647,23.619627,23.472036,28.125956
"27552","ENSG00000241127","YAE1","57002",17.634057,17.160073,18.224708,17.730309
"27588","ENSG00000241258","CRCP","27297",19.068742,15.571233,25.623856,20.735329
"27603","ENSG00000241343","RPL36A","6173",2721.569392,1944.168511,1724.539666,1451.922229
"27613","ENSG00000241360","PDXP","57026",37.217425,16.421041,12.638942,6.739515
"27621","ENSG00000241399","CD302","9936",0.793527,0.512283,1.055266,0.711539
"27637","ENSG00000241468","ATP5MF","9551",328.378877,377.216842,263.727588,403.363535
"27641","ENSG00000241484","ARHGAP8","23779",2.12912,0.332278,3.335179,0.106634
"27647","ENSG00000241511","RPS15AP24","648729",0.483398,1.543234,0,1.647209
"27649","ENSG00000241527","CA15P1","100996435",0.634448,0,1.195491,0.235213
"27657","ENSG00000241553","ARPC4","10093",122.674936,127.570029,126.268174,165.405221
"27675","ENSG00000241634","RPL13P8","100270928",5.955044,10.85645,6.429757,7.300974
"27679","ENSG00000241644","INMT","11185",0.510968,0.275983,0.717208,0.560798
"27688","ENSG00000241678","RPL21P94","100271425",0.613634,1.297353,2.297702,2.764226
"27690","ENSG00000241685","ARPC1A","10552",36.141498,42.789203,39.090763,46.351636
"27699","ENSG00000241735","FABP5P3","220832",0.082098,0,0.078435,0.138405
"27724","ENSG00000241837","ATP5PO","539",96.015023,115.377412,101.736339,123.54803
"27726","ENSG00000241839","PLEKHO2","80301",36.988544,40.438874,41.756524,36.735445
"27728","ENSG00000241852","C8orf58","541565",9.938257,10.98533,12.129064,7.580372
"27736","ENSG00000241878","PISD","23761",16.52125,16.550664,17.834292,15.54505
"27749","ENSG00000241923","RPL14P3","730747",0.187365,0,0.23497,0.209501
"27753","ENSG00000241935","HOGA1","112817",0.82713,1.316099,1.039929,1.264548
"27756","ENSG00000241945","PWP2","5822",15.653727,9.172493,13.647286,7.730364
"27763","ENSG00000241973","PI4KA","5297",74.253313,69.020015,82.993759,72.633882
"27773","ENSG00000242028","HYPK","25764",5.366909,8.980906,7.182435,4.39144
"27792","ENSG00000242085","RPS20P33","100271564",1.337905,1.430897,0.821989,3.057624
"27801","ENSG00000242110","AMACR","23600",4.575407,5.854746,6.120809,8.537565
"27803","ENSG00000242114","MTFP1","51537",44.810161,29.506027,26.24612,21.02024
"27824","ENSG00000242193","CRYZL2P","730102",0.089541,0.248345,0.337817,0.264242
"27833","ENSG00000242220","TCP10L","140290",0.341898,1.120588,1.610648,0.321417
"27840","ENSG00000242247","ARFGAP3","26286",58.441328,49.229538,70.205668,70.256732
"27842","ENSG00000242252","BGLAP","632",1.06812,0.426041,2.883683,1.74071
"27844","ENSG00000242259","C22orf39","128977",34.676753,28.197504,38.006497,35.90621
"27847","ENSG00000242265","PEG10","23089",3.782611,1.316964,0.855165,0.049466
"27885","ENSG00000242372","EIF6","3692",79.510196,94.830296,54.051849,68.720248
"27899","ENSG00000242435","UPK3BP1","107080637",2.706352,1.170925,3.672247,6.045531
"27911","ENSG00000242485","MRPL20","55052",80.936678,105.130303,90.432519,108.833379
"27913","ENSG00000242498","ARPIN","348110",0.065517,0.039057,0.09419,0.103886
"27941","ENSG00000242600","MBL1P","8512",1.116575,0.245781,0.517115,0.325794
"27947","ENSG00000242612","DECR2","26063",7.796844,6.986228,4.378116,1.926822
"27950","ENSG00000242616","GNG10","2790",46.859361,46.368458,36.663418,38.263263
"27962","ENSG00000242689","CNTF","1270",1.704329,1.532434,1.580773,0.649791
"27970","ENSG00000242715","CCDC169","728591",0.217511,0.461502,0.125433,0.026682
"27976","ENSG00000242732","RTL5","340526",4.293225,3.912926,2.796217,1.499433
"27981","ENSG00000242748","RPL23AP81","100271627",1.620474,2.39998,1.616743,0
"27988","ENSG00000242779","ZNF702P","79986",2.370276,1.189676,2.078804,0.422518
"27990","ENSG00000242802","AP5Z1","9907",39.516772,41.583616,42.793563,47.208867
"28001","ENSG00000242852","ZNF709","163051",2.052808,1.502717,2.170861,0.652316
"28005","ENSG00000242866","STRC","161497",0.512628,0.141799,1.745838,0.104657
"28015","ENSG00000242931","RPL7P49","100271221",0.151771,0.159358,0,0.169313
"28021","ENSG00000242950","ERVW-1","30816",5.056524,4.25848,14.786467,11.101896
"28055","ENSG00000243056","EIF4EBP3","8637",3.024406,5.488378,9.333108,6.598927
"28075","ENSG00000243147","MRPL33","9553",128.051619,161.489154,130.596485,131.597503
"28077","ENSG00000243156","MICAL3","57553",15.826523,17.109543,20.645678,17.065578
"28088","ENSG00000243207","PPAN-P2RY11","692312",0.124176,1.015118,0.564511,0.776398
"28095","ENSG00000243244","STON1","11037",2.320176,4.120056,4.673607,7.201453
"28101","ENSG00000243279","PRAF2","11230",42.93323,52.410062,47.769134,40.59557
"28115","ENSG00000243317","STMP1","647087",28.553677,29.229271,27.159134,29.404185
"28116","ENSG00000243323","PTPRVP","148713",4.03384,4.69055,6.335673,1.671914
"28118","ENSG00000243335","KCTD7","154881",38.364373,39.657227,57.760475,59.117375
"28122","ENSG00000243364","EFNA4","1945",13.258312,13.028065,5.394083,5.524203
"28132","ENSG00000243417","RPS3AP18","391706",0.131695,0.276305,1.653644,0.586905
"28136","ENSG00000243431","RPL5P30","645160",0,0.339745,0.135755,0.360648
