"","Gene","SYMBOL","ENTREZID","iNKTD2_D131","iNKTD1","iNKTD2"
"9538","ENSG00000152990","ADGRA3","166647",1.38822,0.97613,0.643336
"9540","ENSG00000153006","SREK1IP1","285672",13.277756,12.421683,11.126077
"9542","ENSG00000153015","CWC27","10283",12.684432,21.417489,18.445427
"9543","ENSG00000153029","MR1","3140",40.280988,27.028945,38.9216
"9544","ENSG00000153037","SRP19","6728",82.38219,120.498468,117.223755
"9545","ENSG00000153044","CENPH","64946",11.361424,42.426821,19.87761
"9546","ENSG00000153046","CDYL","9425",16.116116,15.878172,11.588234
"9547","ENSG00000153048","CARHSP1","23589",110.426529,178.857649,124.781629
"9548","ENSG00000153060","TEKT5","146279",0.18619,0.037429,0
"9549","ENSG00000153064","BANK1","55024",1.179479,0.398256,0.094156
"9550","ENSG00000153066","TXNDC11","51061",43.519619,39.974346,46.997431
"9553","ENSG00000153093","ACOXL","55289",1.667746,0.075433,0
"9554","ENSG00000153094","BCL2L11","10018",44.388639,4.653731,21.552317
"9555","ENSG00000153107","ANAPC1","64682",33.18508,36.1853,28.393676
"9556","ENSG00000153113","CAST","831",120.130076,116.419878,181.912492
"9557","ENSG00000153130","SCOC","60592",20.462383,23.957015,21.122069
"9558","ENSG00000153132","CLGN","1047",0.133127,0.200188,0
"9559","ENSG00000153140","CETN3","1070",21.687169,31.508454,26.99765
"9560","ENSG00000153147","SMARCA5","8467",46.059003,35.854771,36.12195
"9561","ENSG00000153157","SYCP2L","221711",0.29846,0.107771,0
"9562","ENSG00000153162","BMP6","654",0.073557,0.020097,0
"9563","ENSG00000153165","RGPD3","653489",0.213687,0.181838,0.197852
"9564","ENSG00000153179","RASSF3","283349",55.092618,47.744797,47.688461
"9565","ENSG00000153187","HNRNPU","3192",289.832391,361.12803,340.2756
"9566","ENSG00000153201","RANBP2","5903",34.104066,22.652177,23.622026
"9567","ENSG00000153207","AHCTF1","25909",28.694589,19.591919,27.488094
"9568","ENSG00000153208","MERTK","10461",1.404714,0.13834,0.138921
"9569","ENSG00000153214","TMEM87B","84910",16.469706,16.565977,26.947131
"9572","ENSG00000153234","NR4A2","4929",5.106589,0.78094,1.292271
"9574","ENSG00000153246","PLA2R1","22925",0.392564,0,0.004808
"9575","ENSG00000153250","RBMS1","5937",69.046973,45.167042,80.932582
"9578","ENSG00000153283","CD96","10225",444.203322,318.862599,376.342211
"9580","ENSG00000153292","ADGRF1","266977",0.120101,0.052367,0.277851
"9583","ENSG00000153310","CYRIB","51571",76.744032,197.774228,108.353537
"9584","ENSG00000153317","ASAP1","50807",13.73594,14.717745,18.253573
"9585","ENSG00000153339","TRAPPC8","22878",29.404283,24.289767,29.686076
"9587","ENSG00000153391","INO80C","125476",7.570374,20.062054,17.346581
"9589","ENSG00000153404","PLEKHG4B","153478",0.297666,0.004503,0.018082
"9590","ENSG00000153443","UBALD1","124402",35.222251,20.499553,25.285899
"9592","ENSG00000153485","LYSET","26175",8.996605,9.436596,13.37176
"9593","ENSG00000153487","ING1","3621",30.112798,18.907062,19.296071
"9594","ENSG00000153495","TEX29","121793",0.908346,0.75951,0.150632
"9595","ENSG00000153531","ADPRHL1","113622",2.6683,0.19991,0.469195
"9596","ENSG00000153551","CMTM7","112616",30.467153,31.369712,30.348955
"9597","ENSG00000153558","FBXL2","25827",0.567557,0.112979,0.20799
"9598","ENSG00000153560","UBP1","7342",47.326152,46.235708,53.126016
"9599","ENSG00000153561","RMND5A","64795",17.671642,19.122202,12.906627
"9600","ENSG00000153563","CD8A","925",70.582904,12.054498,44.988724
"9601","ENSG00000153574","RPIA","22934",18.807707,31.4917,23.479016
"9604","ENSG00000153714","LURAP1L","286343",0.062361,0.033899,0
"9605","ENSG00000153721","CNKSR3","154043",0.2704,0.06316,0.118415
"9606","ENSG00000153767","GTF2E1","2960",9.820332,11.945477,15.251651
"9607","ENSG00000153774","CFDP1","10428",43.248091,38.389278,40.131941
"9609","ENSG00000153786","ZDHHC7","55625",44.119348,23.21768,29.151234
"9610","ENSG00000153789","CIBAR2","339145",0,0.030903,0.124161
"9611","ENSG00000153790","SPMIP4","136895",4.690415,5.32799,4.496416
"9613","ENSG00000153814","JAZF1","221895",12.687273,2.929933,9.40754
"9614","ENSG00000153815","CMIP","80790",75.98629,30.794664,52.12314
"9618","ENSG00000153827","TRIP12","9320",122.128572,107.462407,119.280988
"9619","ENSG00000153832","FBXO36","130888",1.457529,0.492497,1.122584
"9620","ENSG00000153879","CEBPG","1054",12.744036,19.290857,19.896374
"9621","ENSG00000153885","KCTD15","79047",2.379334,1.517546,3.33903
"9622","ENSG00000153896","ZNF599","148103",12.470854,2.494143,3.377729
"9623","ENSG00000153898","MCOLN2","255231",66.052834,34.913207,35.039281
"9624","ENSG00000153902","LGI4","163175",1.119693,0.026098,0.265513
"9626","ENSG00000153914","SREK1","140890",59.420522,47.083389,56.981174
"9627","ENSG00000153922","CHD1","1105",42.741535,29.655439,31.782389
"9630","ENSG00000153933","DGKE","8526",20.399862,8.331247,12.032763
"9631","ENSG00000153936","HS2ST1","9653",13.132305,13.916078,10.595382
"9632","ENSG00000153944","MSI2","124540",75.004332,51.1546,59.354658
"9634","ENSG00000153975","ZUP1","221302",11.953937,11.551757,15.731162
"9635","ENSG00000153976","HS3ST3A1","9955",5.319251,1.996663,5.456106
"9636","ENSG00000153982","GDPD1","284161",5.917312,2.088876,3.240316
"9637","ENSG00000153989","NUS1","116150",22.348501,27.178667,30.190482
"9639","ENSG00000154001","PPP2R5E","5529",26.627941,35.611984,29.826789
"9641","ENSG00000154016","GRAP","10750",24.733451,8.203498,17.53216
"9642","ENSG00000154025","SLC5A10","125206",0.243493,0.194106,0.17866
"9643","ENSG00000154027","AK5","26289",2.754682,0.248248,0.566146
"9644","ENSG00000154040","CABYR","26256",2.893741,0.089506,0.3614
"9645","ENSG00000154059","IMPACT","55364",9.750507,3.163326,4.105274
"9647","ENSG00000154079","SDHAF4","135154",12.782839,7.509158,7.638509
"9649","ENSG00000154096","THY1","7070",0.028076,0.322736,0
"9650","ENSG00000154099","DNAAF1","123872",3.852748,0.468873,0.415399
"9651","ENSG00000154102","C16orf74","404550",4.495831,0,0.139775
"9652","ENSG00000154114","TBCEL","219899",10.13009,6.543604,7.547345
"9654","ENSG00000154122","ANKH","56172",70.542222,46.587111,53.459159
"9655","ENSG00000154124","OTULIN","90268",54.58316,40.855131,33.960639
"9656","ENSG00000154127","UBASH3B","84959",4.854213,7.63865,7.607261
"9658","ENSG00000154134","ROBO3","64221",5.765517,1.381611,0.080611
"9660","ENSG00000154144","TBRG1","84897",67.315521,31.608633,46.378986
"9661","ENSG00000154146","NRGN","4900",5.158822,7.688531,4.030521
"9662","ENSG00000154153","RETREG1","54463",8.488023,0.865505,2.788096
"9664","ENSG00000154165","GPR15","2838",398.699446,139.869692,140.156558
"9665","ENSG00000154174","TOMM70","9868",25.126645,25.911894,25.32222
"9669","ENSG00000154217","PITPNC1","26207",66.626001,32.968438,39.814673
"9670","ENSG00000154222","CC2D1B","200014",46.352084,31.742086,50.832414
"9671","ENSG00000154227","CERS3","204219",0.284728,0,0.037327
"9672","ENSG00000154229","PRKCA","5578",54.998231,28.91771,45.585092
"9673","ENSG00000154237","LRRK1","79705",5.043378,0.983409,1.247845
"9674","ENSG00000154240","CEP112","201134",2.435781,2.798021,4.417395
"9676","ENSG00000154258","ABCA9","10350",0.70277,0.077923,0.083185
"9677","ENSG00000154262","ABCA6","23460",0.130598,0,0.035386
"9678","ENSG00000154263","ABCA10","10349",1.484496,0.203358,0.158221
"9679","ENSG00000154265","ABCA5","23461",36.573453,5.59219,18.710714
"9680","ENSG00000154269","ENPP3","5169",3.717474,0.349065,0.472455
"9681","ENSG00000154274","C4orf19","55286",0.055251,0.030077,0.238326
"9682","ENSG00000154277","UCHL1","7345",0.31452,1.247169,0
"9683","ENSG00000154305","MIA3","375056",71.411268,31.416898,56.674374
"9684","ENSG00000154309","DISP1","84976",1.025766,1.089984,0.63623
"9685","ENSG00000154310","TNIK","23043",43.531242,24.539763,21.502719
"9687","ENSG00000154319","FAM167A","83648",3.872224,2.259445,1.574418
"9688","ENSG00000154328","NEIL2","252969",5.571739,1.216292,2.922955
"9689","ENSG00000154330","PGM5","5239",0.122585,0.01343,0.017981
"9691","ENSG00000154358","OBSCN","84033",23.625217,0.972113,4.826718
"9693","ENSG00000154370","TRIM11","81559",45.392593,35.87505,40.88027
"9694","ENSG00000154380","ENAH","55740",3.608312,0.043153,0.042046
"9696","ENSG00000154429","CCSAP","126731",13.006411,10.653912,9.60333
"9698","ENSG00000154447","SH3RF1","57630",0.700388,0.491362,0.067667
"9699","ENSG00000154451","GBP5","115362",347.343833,355.407563,455.395391
"9700","ENSG00000154473","BUB3","9184",127.264973,231.154162,169.271717
"9703","ENSG00000154485","MMP21","118856",0.784815,0.030512,0
"9705","ENSG00000154511","DIPK1A","388650",15.47563,15.042791,16.286222
"9706","ENSG00000154518","ATP5MC3","518",100.704216,290.077175,168.453472
"9707","ENSG00000154529","CNTNAP3B","728577",9.784147,1.212771,3.638218
"9710","ENSG00000154553","PDLIM3","27295",0.618084,0.030304,0.027816
"9712","ENSG00000154582","ELOC","6921",55.848717,124.164262,86.684827
"9713","ENSG00000154589","LY96","23643",22.533614,13.97081,24.879151
"9715","ENSG00000154611","PSMA8","143471",0,0.198335,0.219523
"9717","ENSG00000154639","CXADR","1525",0.462099,0.068053,0.079217
"9719","ENSG00000154642","C21orf91","54149",23.752258,38.883925,37.87352
"9720","ENSG00000154645","CHODL","140578",0.040535,0.30461,0.049224
"9722","ENSG00000154654","NCAM2","4685",0.020819,0,0.01528
"9723","ENSG00000154655","L3MBTL4","91133",0,0.180935,0.01587
"9725","ENSG00000154710","RABGEF1","27342",24.5513,20.301358,18.138639
"9726","ENSG00000154719","MRPL39","54148",17.233704,27.417418,19.473827
"9727","ENSG00000154721","JAM2","58494",0.137534,0.352496,0.279393
"9728","ENSG00000154723","ATP5PF","522",101.128634,217.081647,166.85177
"9729","ENSG00000154727","GABPA","2551",20.060634,22.888554,27.924597
"9730","ENSG00000154734","ADAMTS1","9510",2.171614,5.44449,5.515197
"9732","ENSG00000154743","TSEN2","80746",8.272296,3.512194,4.774982
"9733","ENSG00000154760","SLFN13","146857",41.656495,29.708236,44.546546
"9735","ENSG00000154767","XPC","7508",79.699053,29.104739,58.447647
"9736","ENSG00000154781","CCDC174","51244",32.665171,19.738666,24.777287
"9737","ENSG00000154783","FGD5","152273",0.743695,0.20082,0.168078
"9738","ENSG00000154803","FLCN","201163",66.059067,29.238111,53.813987
"9739","ENSG00000154813","DPH3","285381",11.633267,15.616653,15.237168
"9740","ENSG00000154814","OXNAD1","92106",41.590294,22.05375,31.395363
"9741","ENSG00000154822","PLCL2","23228",35.02998,18.709782,31.396266
"9742","ENSG00000154832","CXXC1","30827",128.401248,75.120581,109.872393
"9743","ENSG00000154845","PPP4R1","9989",40.058519,32.773655,48.658738
"9744","ENSG00000154856","APCDD1","147495",0.770606,0.039528,0.210212
"9747","ENSG00000154889","MPPE1","65258",58.589058,35.141319,49.341374
"9749","ENSG00000154914","USP43","124739",0.116821,0.021269,0.188387
"9750","ENSG00000154917","RAB6B","51560",9.131204,10.134455,3.843275
"9751","ENSG00000154920","EME1","146956",12.172807,10.799314,8.97654
"9752","ENSG00000154928","EPHB1","2047",0.293261,0.240783,0
"9753","ENSG00000154930","ACSS1","84532",56.828573,27.489089,33.89085
"9754","ENSG00000154945","ANKRD40","91369",20.756478,20.874733,19.572602
"9755","ENSG00000154957","ZNF18","7566",10.467861,8.232706,12.091297
"9757","ENSG00000154978","VOPP1","81552",85.714413,56.107131,69.322206
"9758","ENSG00000154997","SEPTIN14","346288",1.519785,0.44549,0.654167
"9759","ENSG00000155008","APOOL","139322",5.455329,2.958223,5.262405
"9761","ENSG00000155016","CYP2U1","113612",1.57812,1.656655,1.210238
"9762","ENSG00000155026","RSPH10B","222967",0.816806,0.038037,1.075175
"9763","ENSG00000155034","FBXL18","80028",12.18101,6.72513,7.259234
"9765","ENSG00000155066","PROM2","150696",0.069608,0.038051,0.246801
"9767","ENSG00000155085","AK9","221264",9.90583,3.311207,5.958563
"9769","ENSG00000155090","KLF10","7071",17.009322,8.997825,16.665394
"9771","ENSG00000155096","AZIN1","51582",68.490377,66.333513,58.603753
"9772","ENSG00000155097","ATP6V1C1","528",16.215586,38.812431,26.274123
"9773","ENSG00000155099","PIP4P2","55529",5.245097,7.693801,5.843921
"9774","ENSG00000155100","OTUD6B","51633",13.256747,13.250425,11.903749
"9775","ENSG00000155111","CDK19","23097",19.060619,19.955267,17.93297
"9776","ENSG00000155115","GTF3C6","112495",24.788942,117.058214,82.421754
"9777","ENSG00000155158","TTC39B","158219",16.836339,15.221972,20.280338
"9778","ENSG00000155189","AGPAT5","55326",22.835242,16.586891,14.594241
"9779","ENSG00000155229","MMS19","64210",48.407952,29.864758,42.040755
"9781","ENSG00000155252","PI4K2A","55361",16.261445,18.012687,21.992436
"9782","ENSG00000155254","MARVELD1","83742",2.032541,1.744789,0.847424
"9783","ENSG00000155256","ZFYVE27","118813",46.548716,19.382278,28.130848
"9784","ENSG00000155265","GOLGA7B","401647",1.850267,4.006842,11.174799
"9786","ENSG00000155275","TRMT44","152992",11.421422,5.73762,12.508556
"9787","ENSG00000155287","SLC25A28","81894",74.387268,38.549725,54.21453
"9788","ENSG00000155304","HSPA13","6782",43.461012,30.862655,38.899099
"9789","ENSG00000155307","SAMSN1","64092",178.979022,92.082163,145.825002
"9790","ENSG00000155313","USP25","29761",58.140723,34.899262,45.686872
"9791","ENSG00000155324","GRAMD2B","65983",5.196673,5.868011,7.698068
"9792","ENSG00000155329","ZCCHC10","54819",25.79367,38.36526,37.159444
"9793","ENSG00000155330","C16orf87","388272",11.896513,17.571488,15.405299
"9794","ENSG00000155363","MOV10","4343",46.682086,32.591739,48.357928
"9795","ENSG00000155366","RHOC","389",233.189253,206.918383,164.466255
"9797","ENSG00000155368","DBI","1622",110.049924,551.592984,361.421583
"9798","ENSG00000155380","SLC16A1","6566",21.794268,23.724377,25.446415
"9799","ENSG00000155393","HEATR3","55027",18.55741,8.539581,8.764561
"9800","ENSG00000155428","TRIM74","378108",5.478349,0.235668,0.780423
"9801","ENSG00000155438","NIFK","84365",42.466615,89.364787,54.988909
"9802","ENSG00000155463","OXA1L","5018",98.510809,98.991028,112.761913
"9803","ENSG00000155465","SLC7A7","9056",1.472856,0.462172,0.938302
"9805","ENSG00000155506","LARP1","23367",72.350347,75.499813,76.338396
"9806","ENSG00000155508","CNOT8","9337",112.64717,86.782492,95.210089
"9808","ENSG00000155530","LRGUK","136332",0.057808,0.132163,0
"9809","ENSG00000155542","SETD9","133383",2.483222,5.511226,2.1023
"9810","ENSG00000155545","MIER3","166968",18.465808,10.376493,11.219704
"9811","ENSG00000155561","NUP205","23165",17.620276,35.481891,28.544701
"9812","ENSG00000155592","ZKSCAN2","342357",1.664468,1.447311,1.400971
"9813","ENSG00000155621","C9orf85","138241",17.108815,12.378632,13.445523
"9815","ENSG00000155629","PIK3AP1","118788",27.099201,12.369034,12.971298
"9816","ENSG00000155636","RBM45","129831",18.040849,13.829649,16.729707
"9817","ENSG00000155657","TTN","7273",0.856905,0.03215,0.275314
"9819","ENSG00000155660","PDIA4","9601",125.159181,122.221757,132.088957
"9820","ENSG00000155666","KDM8","79831",2.491651,3.715175,8.316498
"9822","ENSG00000155719","OTOA","146183",0.18582,0.104221,0.161386
"9823","ENSG00000155729","KCTD18","130535",26.99036,14.661038,16.136728
"9824","ENSG00000155744","HYCC2","285172",16.400192,10.957991,11.182951
"9825","ENSG00000155749","FLACC1","130540",1.012187,0.276755,2.041498
"9827","ENSG00000155755","TMEM237","65062",5.353256,19.820532,7.998745
"9828","ENSG00000155760","FZD7","8324",2.08178,0.042226,0.282671
"9830","ENSG00000155792","DEPTOR","64798",0.7249,0,0.058734
"9832","ENSG00000155827","RNF20","56254",24.144288,20.35752,21.563237
"9834","ENSG00000155846","PPARGC1B","133522",0.724666,0.488354,0.261988
"9835","ENSG00000155849","ELMO1","9844",28.499449,68.944002,51.095531
"9836","ENSG00000155850","SLC26A2","1836",8.802019,6.40885,6.809614
"9837","ENSG00000155858","LSM11","134353",2.711716,3.595828,2.477775
"9838","ENSG00000155868","MED7","9443",21.206073,14.748795,12.956569
"9839","ENSG00000155875","SAXO1","158297",0.16782,0,0.008092
"9840","ENSG00000155876","RRAGA","10670",56.473536,49.345467,54.468148
"9841","ENSG00000155886","SLC24A2","25769",0.008792,0.004832,0
"9843","ENSG00000155893","PXYLP1","92370",15.029083,10.41231,7.195597
"9845","ENSG00000155903","RASA2","5922",27.906148,25.050432,27.905542
"9846","ENSG00000155906","RMND1","55005",12.633434,12.628323,8.55058
"9848","ENSG00000155926","SLA","6503",101.147442,128.377284,131.883171
"9849","ENSG00000155957","TMBIM4","51643",133.120391,150.235128,210.197523
"9850","ENSG00000155959","VBP1","7411",30.310979,62.188242,44.682187
"9851","ENSG00000155961","RAB39B","116442",13.746213,8.288776,8.129983
"9852","ENSG00000155962","CLIC2","1193",0.077422,0.126867,0.214247
"9853","ENSG00000155966","AFF2","2334",0.015341,0.007185,0.01837
"9854","ENSG00000155970","MICU3","286097",1.915082,0,3.706177
"9856","ENSG00000155975","VPS37A","137492",32.679442,23.789863,35.153309
"9857","ENSG00000155980","KIF5A","3798",2.751849,0.846905,0.780229
"9860","ENSG00000156011","PSD3","23362",0.224279,0.025043,0
"9861","ENSG00000156017","CARNMT1","138199",16.431906,16.300011,16.155534
"9862","ENSG00000156026","MCU","90550",9.941034,10.47745,8.132712
"9863","ENSG00000156030","MIDEAS","91748",48.471298,20.39163,42.79115
"9864","ENSG00000156042","CFAP70","118491",2.243672,0.141593,0.277101
"9866","ENSG00000156050","FAM161B","145483",2.447553,0.710101,1.420666
"9867","ENSG00000156052","GNAQ","2776",22.451988,12.984487,19.09999
"9872","ENSG00000156110","ADK","132",33.638642,28.865115,34.110954
"9873","ENSG00000156113","KCNMA1","3778",9.420849,0.237784,0.639013
"9874","ENSG00000156127","BATF","10538",40.620799,92.094683,81.848634
"9875","ENSG00000156136","DCK","1633",57.717083,89.692736,82.437217
"9878","ENSG00000156162","DPY19L4","286148",10.93836,6.61498,6.638686
"9879","ENSG00000156170","NDUFAF6","137682",31.957073,19.315244,21.799632
"9880","ENSG00000156171","DRAM2","128338",72.510923,40.682759,45.982218
"9881","ENSG00000156172","CFAP418","157657",1.836964,1.647743,0.948657
"9882","ENSG00000156194","PPEF2","5470",0.326937,0.103686,0.13233
"9884","ENSG00000156218","ADAMTSL3","57188",20.19956,4.406293,8.851542
"9885","ENSG00000156219","ART3","419",0.222676,0.465891,0
"9887","ENSG00000156232","WHAMM","123720",20.922827,8.606686,13.716386
"9888","ENSG00000156234","CXCL13","10563",0.348978,0.053623,0
"9889","ENSG00000156239","N6AMT1","29104",3.038128,3.327727,3.489962
"9890","ENSG00000156253","RWDD2B","10069",12.023794,9.070993,9.481914
"9891","ENSG00000156256","USP16","10600",29.208563,34.463026,40.112141
"9892","ENSG00000156261","CCT8","10694",102.538653,206.699914,136.113598
"9893","ENSG00000156265","MAP3K7CL","56911",11.981806,6.972056,6.56474
"9899","ENSG00000156299","TIAM1","7074",19.343787,0.764471,24.434874
"9900","ENSG00000156304","SCAF4","57466",27.220289,22.946823,31.461682
"9901","ENSG00000156313","RPGR","6103",6.747009,4.038339,4.180789
"9902","ENSG00000156345","CDK20","23552",0.272334,0.222005,0.660058
"9903","ENSG00000156374","PCGF6","84108",7.940315,12.710999,8.849326
"9904","ENSG00000156381","ANKRD9","122416",13.668441,5.094196,4.519971
