"","Gene","SYMBOL","ENTREZID","DysiNKTD1_KKU213C","DysiNKTD2_KKU213C","DysiNKTD2_SSP25","iNKTD1","iNKTD2"
"11664","ENSG00000166073","GPR176","11245",0.384877,0.105794,1.56613,0.067708,0.056771
"11665","ENSG00000166086","JAM3","83700",0.963198,0.192521,0.238807,0.402265,0.222856
"11669","ENSG00000166105","GLB1L3","112937",2.013499,1.620532,0.945982,1.399524,1.369412
"11671","ENSG00000166111","SVOP","55530",0.250865,0.2767,0.349945,0.069627,0.206504
"11673","ENSG00000166123","GPT2","84706",1.150186,1.041256,1.922546,4.565976,3.048131
"11674","ENSG00000166126","AMN","81693",0.250378,0.106426,1.653563,0.112362,0.026995
"11675","ENSG00000166128","RAB8B","51762",57.735958,98.090186,100.558406,126.955851,153.864969
"11676","ENSG00000166130","IKBIP","121457",14.932856,11.592955,19.49763,31.911097,22.699285
"11677","ENSG00000166133","RPUSD2","27079",9.87941,7.607039,10.721332,10.051648,11.587031
"11678","ENSG00000166135","HIF1AN","55662",21.336953,18.919727,21.980414,24.276158,25.065084
"11679","ENSG00000166136","NDUFB8","4714",219.804995,260.837625,246.869474,390.968783,337.685114
"11680","ENSG00000166140","ZFYVE19","84936",39.884133,48.323946,46.059548,26.002834,33.116393
"11682","ENSG00000166145","SPINT1","6692",4.033779,2.514698,16.717297,0.83801,3.079063
"11683","ENSG00000166147","FBN1","2200",1.585122,0.614379,1.035991,0.597276,0.785711
"11686","ENSG00000166153","DEPDC4","120863",1.137774,0.804138,1.196734,0.936402,0.356199
"11689","ENSG00000166164","BRD7","29117",56.213359,67.343013,54.672528,59.532319,81.564103
"11690","ENSG00000166165","CKB","1152",7.157539,1.615421,23.902866,2.244998,3.03074
"11691","ENSG00000166166","TRMT61A","115708",1.887671,2.222156,1.822368,3.61666,4.134342
"11692","ENSG00000166167","BTRC","8945",6.923263,7.424307,9.388516,4.529306,7.359902
"11693","ENSG00000166169","POLL","27343",23.402875,25.338556,20.340294,13.765073,21.343055
"11694","ENSG00000166170","BAG5","9529",21.082321,19.951234,21.578372,19.760386,19.188367
"11695","ENSG00000166171","DPCD","25911",0.715885,0.634256,0.632433,2.80573,3.234353
"11696","ENSG00000166173","LARP6","55323",0.143472,0.036312,3.71588,0,0.048344
"11697","ENSG00000166181","API5","8539",52.850824,62.04671,53.586886,87.674178,79.810997
"11699","ENSG00000166188","ZNF319","57567",18.193918,24.845051,18.835054,12.898827,16.457833
"11700","ENSG00000166189","HPS6","79803",17.064084,14.697378,12.611606,20.773528,19.783682
"11701","ENSG00000166192","SENP8","123228",0.687578,0.414762,0.995923,0.959276,0.700132
"11702","ENSG00000166197","NOLC1","9221",24.669458,26.829009,28.296061,52.768912,39.031455
"11703","ENSG00000166199","ALKBH3","221120",11.590224,19.13327,18.136968,20.020573,22.824103
"11704","ENSG00000166200","COPS2","9318",37.301142,47.998929,48.209711,57.626114,46.331119
"11708","ENSG00000166224","SGPL1","8879",20.181102,16.521119,15.526637,14.841767,16.458258
"11709","ENSG00000166225","FRS2","10818",13.096929,12.094427,14.733571,5.406186,10.815409
"11710","ENSG00000166226","CCT2","10576",51.838181,53.495277,67.909888,116.448476,73.353747
"11711","ENSG00000166228","PCBD1","5092",10.40856,28.593765,9.513304,32.255817,33.415629
"11712","ENSG00000166233","ARIH1","25820",46.320155,53.739127,70.318017,36.052532,44.241992
"11713","ENSG00000166246","DNAAF8","146562",0,0.08805,0.085998,0.343593,0.473368
"11714","ENSG00000166250","CLMP","79827",0.537912,0.419958,1.332307,0.136876,0.014096
"11715","ENSG00000166257","SCN3B","55800",0.046323,0.067125,0.019882,0,0.01255
"11716","ENSG00000166260","COX11","1353",74.161468,73.700183,77.763646,56.512585,60.778281
"11717","ENSG00000166261","ZNF202","7753",6.261425,10.735047,11.039386,7.121414,13.548168
"11718","ENSG00000166262","FAM227B","196951",9.458497,7.23263,4.779589,3.255834,4.424862
"11719","ENSG00000166263","STXBP4","252983",3.162172,4.437701,5.043974,5.610626,2.78987
"11721","ENSG00000166266","CUL5","8065",11.805796,12.586195,11.889296,12.958833,12.532633
"11722","ENSG00000166268","MYRFL","196446",0,0.187983,0.154491,0,0.023555
"11724","ENSG00000166275","BORCS7","119032",17.994443,22.648791,10.368402,22.569362,19.77993
"11726","ENSG00000166289","PLEKHF1","79156",143.925691,109.547257,153.0121,81.746159,94.136824
"11728","ENSG00000166295","ANAPC16","119504",188.626643,187.693496,171.918187,92.927548,126.122289
"11729","ENSG00000166311","SMPD1","6609",64.944215,69.281672,67.619735,41.523134,65.531585
"11730","ENSG00000166313","APBB1","322",52.200305,52.496292,60.318412,38.031039,45.31789
"11731","ENSG00000166317","SYNPO2L","79933",0.94907,1.190945,2.215976,1.145138,1.317779
"11732","ENSG00000166321","NUDT13","25961",1.219061,0.529679,0.686179,1.1789,0.82167
"11733","ENSG00000166323","C11orf65","160140",0.870006,2.371406,2.08879,0.137734,0.055972
"11734","ENSG00000166326","TRIM44","54765",14.668582,7.548679,19.575707,13.191543,8.292977
"11736","ENSG00000166333","ILK","3611",140.820974,157.83944,191.943437,150.760798,205.507666
"11737","ENSG00000166337","TAF10","6881",115.391098,135.00713,65.299558,170.473301,130.767218
"11738","ENSG00000166340","TPP1","1200",265.807587,230.880423,210.224912,89.964277,184.741416
"11739","ENSG00000166341","DCHS1","8642",0.172581,0.166023,0.203865,0.048242,0.109782
"11741","ENSG00000166343","MSS51","118490",4.46582,2.947845,9.542677,1.476189,2.22776
"11742","ENSG00000166347","CYB5A","1528",9.510351,7.908313,14.242927,24.59354,22.438379
"11743","ENSG00000166348","USP54","159195",1.857425,1.346077,4.065522,1.20619,3.148701
"11744","ENSG00000166349","RAG1","5896",0.514888,0.13587,0.211063,0.265812,0.01076
"11746","ENSG00000166352","IFTAP","119710",0.284002,0,0.205912,0.093294,0
"11751","ENSG00000166387","PPFIBP2","8495",0.778722,2.947677,0.729867,0.356847,2.26249
"11756","ENSG00000166401","SERPINB8","5271",4.798833,9.108639,0.568716,6.464839,13.695752
"11758","ENSG00000166405","RIC3","79608",2.680019,1.741823,0.733713,0.46052,1.229599
"11761","ENSG00000166411","IDH3A","3419",20.975395,15.549909,25.736477,40.614641,28.897182
"11762","ENSG00000166415","WDR72","256764",2.720585,1.111217,0.555195,2.198368,0.25905
"11765","ENSG00000166432","ZMAT1","84460",18.528558,11.010626,9.98536,0.978008,3.057635
"11766","ENSG00000166435","XRRA1","143570",14.732628,23.842979,24.012537,10.671561,17.806921
"11767","ENSG00000166436","TRIM66","9866",16.011561,13.976725,15.664908,6.715712,7.719494
"11768","ENSG00000166439","RNF169","254225",13.049197,9.545186,11.499136,6.342699,8.261882
"11769","ENSG00000166441","RPL27A","6157",2370.761553,2148.203486,1927.550171,1907.572629,1984.295439
"11770","ENSG00000166444","DENND2B","6764",1.124542,1.09816,3.584281,1.858357,0.079852
"11771","ENSG00000166446","CDYL2","124359",22.012947,16.373749,20.218704,17.423185,14.169431
"11772","ENSG00000166448","TMEM130","222865",0.164447,0,0.084893,0.025303,0
"11774","ENSG00000166451","CENPN","55839",10.961964,11.694499,8.551066,64.320873,34.587011
"11775","ENSG00000166452","AKIP1","56672",34.454881,29.019137,29.476473,42.254422,29.491264
"11776","ENSG00000166454","ATMIN","23300",30.961329,31.945726,26.306701,22.793659,32.124882
"11778","ENSG00000166471","TMEM41B","440026",41.073737,33.727363,54.083391,28.034198,24.341157
"11780","ENSG00000166477","LEO1","123169",14.73474,17.868766,15.217926,42.431165,29.92775
"11781","ENSG00000166478","ZNF143","7702",19.442595,27.836968,27.99875,22.724194,25.135759
"11782","ENSG00000166479","TMX3","54495",87.052325,81.272378,85.60178,46.130939,60.568979
"11784","ENSG00000166483","WEE1","7465",26.255687,25.106996,32.04922,34.720688,24.506439
"11785","ENSG00000166484","MAPK7","5598",13.436265,18.625451,10.554118,14.492556,24.515064
"11787","ENSG00000166501","PRKCB","5579",46.358896,42.481313,52.753083,58.30783,31.899462
"11788","ENSG00000166503","HDGFL3","50810",33.760573,41.328768,32.999203,78.564944,64.941594
"11789","ENSG00000166507","NDST2","8509",79.711843,63.648019,100.713912,30.563481,48.803971
"11790","ENSG00000166508","MCM7","4176",111.778322,117.191632,127.528183,219.208903,121.798652
"11792","ENSG00000166510","CCDC68","80323",0.022977,0.188109,0.554468,0,0.018067
"11794","ENSG00000166526","ZNF3","7551",23.021785,25.759996,29.499213,16.341607,20.049796
"11796","ENSG00000166529","ZSCAN21","7589",10.921637,10.426368,9.836523,7.151681,9.870365
"11798","ENSG00000166532","RIMKLB","57494",2.746352,0.648057,6.285722,0.039491,0.186901
"11800","ENSG00000166546","BEAN1","146227",0.199339,0,0.22363,0,0.030696
"11801","ENSG00000166548","TK2","7084",23.417005,28.601307,30.935187,10.89017,18.281261
"11802","ENSG00000166557","TMED3","23423",27.667319,39.782415,38.290955,52.232428,44.754612
"11804","ENSG00000166562","SEC11C","90701",136.65061,238.526384,142.308087,194.634557,264.6604
"11807","ENSG00000166575","TMEM135","65084",7.05969,10.276557,20.298934,16.23513,11.423023
"11808","ENSG00000166578","IQCD","115811",1.97633,0.429395,1.48722,0.393969,0.103159
"11809","ENSG00000166579","NDEL1","81565",49.840664,50.73139,61.806744,40.401167,42.467086
"11810","ENSG00000166582","CENPV","201161",4.533216,3.58185,11.993236,7.267815,1.704286
"11812","ENSG00000166592","RRAD","6236",1.060919,0.623719,0,0.12482,0.668811
"11813","ENSG00000166595","CIAO2B","51647",86.924493,99.360231,95.172022,151.762657,139.264796
"11815","ENSG00000166598","HSP90B1","7184",277.891282,364.626668,419.012917,341.091219,370.270822
"11817","ENSG00000166619","BLCAP","10904",89.922795,82.007396,83.687654,35.994592,57.345895
"11820","ENSG00000166669","ATF7IP2","80063",67.49812,62.197656,63.732089,28.865365,43.798603
"11822","ENSG00000166676","TVP23A","780776",0.063227,0.083427,0.081575,0.075382,0.024868
"11823","ENSG00000166681","BEX3","27018",1.296432,0.808357,9.619913,0.458514,0.725805
"11824","ENSG00000166682","TMPRSS5","80975",0.558493,1.155107,2.2958,0.132813,0.199864
"11825","ENSG00000166685","COG1","9382",66.795609,35.06106,53.355848,11.175347,24.467719
"11826","ENSG00000166689","PLEKHA7","144100",1.332055,1.858618,3.536217,0.293376,0.810949
"11828","ENSG00000166704","ZNF606","80095",26.027633,18.341473,19.906585,4.842727,9.325666
"11829","ENSG00000166707","ZCCHC18","644353",30.865029,16.37277,52.714698,6.843152,8.53741
"11831","ENSG00000166716","ZNF592","9640",24.901221,26.913247,28.944251,25.566552,25.275507
"11832","ENSG00000166734","GOLM2","113201",56.348858,60.849564,59.566405,41.801511,53.304983
"11834","ENSG00000166741","NNMT","4837",0,0.15578,0.668775,0.19991,0.769318
"11835","ENSG00000166743","ACSM1","116285",0.105385,0,0.045549,0.077371,0
"11836","ENSG00000166747","AP1G1","164",43.127546,36.250109,42.231234,38.577949,38.089473
"11837","ENSG00000166750","SLFN5","162394",183.201286,180.573714,161.960063,87.178859,125.947572
"11838","ENSG00000166762","CATSPER2","117155",6.082924,1.016992,2.438415,0.881369,0.995796
"11843","ENSG00000166788","SAAL1","113174",11.572247,11.422322,16.31266,26.573288,16.157987
"11844","ENSG00000166793","YPEL4","219539",13.132106,2.641308,13.681707,0,0
"11845","ENSG00000166794","PPIB","5479",395.056607,617.94728,528.803179,670.278153,744.635681
"11847","ENSG00000166797","CIAO2A","84191",83.240397,83.604551,88.279991,126.240358,88.291326
"11849","ENSG00000166801","FAM111A","63901",156.294911,156.309686,134.404816,90.430391,110.925725
"11850","ENSG00000166803","PCLAF","9768",30.106381,35.518921,18.522589,398.354875,109.166575
"11851","ENSG00000166813","KIF7","374654",0.231314,0.159051,0.785628,0.236133,0.09484
"11852","ENSG00000166816","LDHD","197257",0.252377,0.293786,0.261659,0.028393,0.178456
"11853","ENSG00000166819","PLIN1","5346",0.032653,0.086176,0.19665,0.019184,0.051374
"11854","ENSG00000166821","PEX11A","8800",2.629652,1.659724,0.927405,1.660437,1.459943
"11855","ENSG00000166822","TMEM170A","124491",21.747739,20.730551,26.050715,16.644499,17.625083
"11856","ENSG00000166823","MESP1","55897",0.490249,0.179794,1.425643,1.032373,0.22505
"11857","ENSG00000166825","ANPEP","290",4.139584,4.930712,2.731659,2.292025,5.946349
"11859","ENSG00000166831","RBPMS2","348093",0,0.102074,0.100264,0,0.5474
"11860","ENSG00000166833","NAV2","89797",1.369005,0.31482,3.243759,0.327877,0.039111
"11861","ENSG00000166839","ANKDD1A","348094",5.669135,2.507962,3.111441,2.633357,1.343676
"11862","ENSG00000166840","GLYATL1","92292",0,0.113537,0,0.151504,0.050733
"11863","ENSG00000166845","C18orf54","162681",2.91766,3.270084,2.974667,6.549787,5.298317
"11864","ENSG00000166847","DCTN5","84516",35.60819,49.816721,42.466221,70.911877,62.526892
"11866","ENSG00000166851","PLK1","5347",13.586381,23.84453,17.952283,100.120596,33.225557
"11867","ENSG00000166855","CLPX","10845",45.580481,46.379569,50.805674,42.740745,44.354155
"11869","ENSG00000166860","ZBTB39","9880",6.322713,5.414656,6.079581,3.112207,5.405912
"11872","ENSG00000166866","MYO1A","4640",0.696727,0.026712,0,0.060285,0.023887
"11873","ENSG00000166869","CHP2","63928",0.527881,0.321646,0.380818,0.047724,0.223672
"11874","ENSG00000166881","NEMP1","23306",14.156864,12.184965,14.204166,23.743395,17.986524
"11876","ENSG00000166886","NAB2","4665",8.591068,4.564726,14.744227,3.942455,6.58482
"11877","ENSG00000166887","VPS39","23339",84.89838,78.169316,76.985542,34.758011,52.489026
"11878","ENSG00000166888","STAT6","6778",197.453886,180.229937,203.334984,48.353455,105.320293
"11879","ENSG00000166889","PATL1","219988",31.841386,38.57706,35.762274,35.263807,39.957621
"11880","ENSG00000166896","ATP23","91419",22.49479,10.138123,11.82934,18.512593,9.441364
"11881","ENSG00000166897","ELFN2","114794",1.129468,0.224681,1.951885,0.05005,0.100498
"11882","ENSG00000166900","STX3","6809",37.650557,20.143983,56.34115,77.499231,101.793187
"11883","ENSG00000166902","MRPL16","54948",37.990221,46.358778,59.166295,99.949825,58.743067
"11884","ENSG00000166908","PIP4K2C","79837",36.843416,30.869328,30.236719,23.648054,34.360591
"11886","ENSG00000166913","YWHAB","7529",299.984811,307.148534,192.290258,235.555441,241.150639
"11887","ENSG00000166920","C15orf48","84419",1.742569,0.482125,31.286313,0,0.286635
"11890","ENSG00000166924","NYAP1","222950",0.239718,0.108497,7.472488,0.045758,0.195271
"11891","ENSG00000166925","TSC22D4","81628",181.920812,176.353636,173.464275,156.010567,188.382626
"11893","ENSG00000166927","MS4A7","58475",0.214034,0.029045,0.17044,0,0.042132
"11896","ENSG00000166938","DIS3L","115752",28.392883,25.025409,23.048278,16.712808,22.116941
"11897","ENSG00000166946","CCNDBP1","23582",131.848115,160.65452,133.484307,106.54384,114.388654
"11900","ENSG00000166949","SMAD3","4088",88.38612,88.6577,93.461904,39.257554,62.391238
"11904","ENSG00000166963","MAP1A","4130",0.427755,1.171366,0.686977,2.124479,2.952661
"11905","ENSG00000166965","RCCD1","91433",8.952868,8.435598,9.608419,15.774492,10.657989
"11906","ENSG00000166971","AKTIP","64400",86.3052,106.771554,96.537336,33.014602,98.638937
"11907","ENSG00000166974","MAPRE2","10982",51.851943,41.080616,50.669579,38.538841,39.034587
"11908","ENSG00000166979","EVA1C","59271",7.868732,4.078586,4.659494,2.509998,2.500212
"11910","ENSG00000166986","MARS1","4141",99.886027,84.253754,128.228838,83.729713,97.689776
"11911","ENSG00000166987","MBD6","114785",76.750589,109.349148,88.196736,29.07614,67.089599
"11912","ENSG00000166997","CNPY4","245812",63.14809,45.569736,56.223123,32.910186,45.30303
"11913","ENSG00000167004","PDIA3","2923",248.360822,301.329063,261.733652,306.530854,377.911947
"11914","ENSG00000167005","NUDT21","11051",69.859193,99.275484,93.832154,203.983871,118.663673
"11917","ENSG00000167034","NKX3-1","4824",0.114547,0.1763,0.516894,0.471014,0.157662
"11918","ENSG00000167037","SGSM1","129049",0.570106,0.502124,1.137297,0.364964,0.448196
"11919","ENSG00000167065","DUSP18","150290",10.224949,11.875507,12.090057,9.925007,10.358312
"11920","ENSG00000167074","TEF","7008",5.160206,3.668714,3.86709,1.948513,3.904809
"11921","ENSG00000167077","MEI1","150365",73.084803,106.664901,49.537213,52.03809,81.508321
"11922","ENSG00000167080","B4GALNT2","124872",1.36724,0.803186,0.976314,0.295737,0.436249
"11923","ENSG00000167081","PBX3","5090",7.580181,7.940266,10.781974,7.319776,8.982848
"11924","ENSG00000167083","GNGT2","2793",89.66063,39.370367,63.734863,65.871978,56.76657
"11925","ENSG00000167085","PHB1","5245",34.39815,32.607208,50.297513,101.999538,89.546565
"11926","ENSG00000167088","SNRPD1","6632",16.053667,31.372173,18.104441,116.08867,58.826113
"11927","ENSG00000167094","TTC16","158248",15.731617,8.261943,1.13629,3.167775,6.20663
"11929","ENSG00000167100","SAMD14","201191",0.544054,0.109242,2.91993,0.370458,0.856858
"11930","ENSG00000167103","PIP5KL1","138429",2.325154,1.540172,4.722379,1.024674,1.000107
"11932","ENSG00000167105","TMEM92","162461",0,0,0.147961,0.153863,0.054098
"11933","ENSG00000167106","EEIG1","399665",305.710318,215.07286,278.094771,77.801745,110.941454
"11934","ENSG00000167107","ACSF2","80221",49.968237,39.11484,68.805072,16.805421,20.577437
"11935","ENSG00000167110","GOLGA2","2801",74.925416,76.323339,86.002427,34.322511,54.104403
"11936","ENSG00000167112","TRUB2","26995",9.474255,10.302435,5.29725,13.78613,9.52253
"11937","ENSG00000167113","COQ4","51117",41.456269,41.732618,39.582484,27.675131,36.759858
"11938","ENSG00000167114","SLC27A4","10999",13.155118,10.551147,12.61952,14.940899,16.206912
"11939","ENSG00000167117","ANKRD40CL","55018",0.127043,0.446208,0.776256,0,0
"11940","ENSG00000167118","URM1","81605",33.688288,45.475361,27.422183,66.602866,65.526762
"11941","ENSG00000167123","CERCAM","51148",3.582465,1.768559,8.825822,0.626493,0.931937
"11942","ENSG00000167130","DOLPP1","57171",11.622317,15.422052,11.538949,18.77156,17.004966
"11943","ENSG00000167131","CCDC103","388389",0.145344,0,0.644293,0.482789,0.213662
"11944","ENSG00000167136","ENDOG","2021",10.829508,8.233693,13.894086,13.601672,12.851316
"11946","ENSG00000167157","PRRX2","51450",0.081777,0,0.142365,0.048124,0.967095
"11948","ENSG00000167173","C15orf39","56905",20.757289,31.718346,21.423343,23.084577,44.546417
"11950","ENSG00000167182","SP2","6668",24.671561,40.009587,19.54476,31.603706,36.563566
"11952","ENSG00000167186","COQ7","10229",6.876214,10.359346,9.066072,11.701178,14.435139
"11954","ENSG00000167193","CRK","1398",11.580105,10.663613,14.470259,11.068581,12.039763
"11957","ENSG00000167196","FBXO22","26263",17.526797,21.084094,33.406481,23.230391,25.868641
"11958","ENSG00000167202","TBC1D2B","23102",127.211263,103.808331,194.299707,56.0001,67.443525
"11959","ENSG00000167207","NOD2","64127",4.786444,4.688901,15.279974,3.592104,9.854953
"11960","ENSG00000167208","SNX20","124460",68.112085,95.559618,60.030073,71.766007,108.963305
"11961","ENSG00000167210","LOXHD1","125336",0.513457,0.034531,0.021273,0.038458,0.087868
"11962","ENSG00000167216","KATNAL2","83473",0.237027,0.158133,0.137456,0.470706,0
